site;name;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Atlantic_Forest;Forêt atlantique;http://en.wikipedia.org/wiki/Atlantic_Forest;-24.1667;-48.0;La forêt atlantique (en portugais : mata atlântica) est un biome de type forêt tropicale humide localisé le long du littoral du Brésil et qui s'étire également dans l'extrême-nord de l'Argentine et du Paraguay. C'est un point chaud de biodiversité.;http://commons.wikimedia.org/wiki/Special:FilePath/Baía_de_Antonina_vista_da_Serra_do_Mar2.JPG?width=300
http://dbpedia.org/resource/Gondwana_Rainforests;Forêts humides Gondwana de l'Australie;http://en.wikipedia.org/wiki/Gondwana_Rainforests;-28.25;150.05;Les forêts humides Gondwana de l’Australie (en anglais : Gondwana Rainforests of Australia) comprennent huit ensembles différents dont la superficie totale se monte à 3 665 km2, rassemblées autour de la frontière Nouvelle-Galles du Sud - Queensland. Elles sont inscrites sur la liste du patrimoine mondial de l'UNESCO depuis 1986. Sont inclus depuis le début les sites de la Nouvelle-Galles-du-Sud (3 600 km2) et les sites du Queensland depuis 1994 (592 km2). Les réserves du Queensland incluent le parc national de Lamington, le parc national de Springbrook, le parc national du mont Barney, le parc national du Main Range, et 37 autres parcs nationaux et zones protégées.;http://commons.wikimedia.org/wiki/Special:FilePath/Box_Log_Falls.jpg?width=300
http://dbpedia.org/resource/Kaya_(Mijikenda);Forêts sacrées de kayas des Mijikenda;http://en.wikipedia.org/wiki/Kaya_(Mijikenda);-3.93194;39.5961;Les forêts sacrées de kayas des Mijikenda sont des villages fortifiés situés dans onze sites forestiers distincts de la côte kényane. Construits à partir du XVIe siècle, ils ont été progressivement abandonnés à partir des années 1940. Ils sont considérés aujourd'hui comme les demeures des ancêtres, révérés comme les conservatoires des croyances spirituelles du peuple Mijikenda. Le site des forêts sacrées de kayas est inscrit sur la liste du Patrimoine mondial de l’UNESCO depuis 2008 en tant que « témoignage unique d'une tradition culturelle et pour ses liens directs avec une tradition vivante ». « Les traditions et pratiques associées aux Kayas dans les forêts sacrées des Mijikenda » ont été également inscrites en 2009 sur la liste du patrimoine immatériel nécessitant une sauvegarde urgente.;http://commons.wikimedia.org/wiki/Special:FilePath/Kaya-skog.jpg?width=300
http://dbpedia.org/resource/Virgin_Komi_Forests;Forêts vierges de Komi;http://en.wikipedia.org/wiki/Virgin_Komi_Forests;63.6258;58.9525;Les forêts vierges de Komi (en russe : Девственные леса Коми) sont l'un des sites du patrimoine mondial de l'UNESCO dans les montagnes de l'Oural septentrional de la République des Komis, en Russie. Étendues sur 32 800 km2, elles constituent la plus vaste forêt vierge en Europe.;http://commons.wikimedia.org/wiki/Special:FilePath/Four_herous01.JPG?width=300
http://dbpedia.org/resource/Old_Cairo;Fostat;http://en.wikipedia.org/wiki/Old_Cairo;30.0167;31.2333;Fostat (en arabe : الفسطاط), aussi appelée Fustat ou al-Fustat fut la première capitale arabe de l'Égypte. La ville fut fondée par le général Amru ben al-As à la suite de la conquête de l'Égypte par les Arabes en 641. C'est là que la première mosquée du pays et de l'Afrique fut bâtie. La ville-camp de Fostat est fondée sur l'emplacement d'une ancienne forteresse byzantine, appelée Babylone. Fostat était aux temps des dynasties omeyyades (661-750) et abbassides (750-1050) un camp fortifié, un misr (Misr al-Fustat ou Fustat-Misr). Elle connut son apogée au XIIe siècle avec une population d'environ 200 000 habitants. La ville était le centre du pouvoir administratif de l'Égypte jusqu'en 1168, lorsqu'elle fut incendiée par son propre vizir, Shawar, qui voulait empêcher les croisés de piller ses richesses. Ce qui subsistait de la ville fut alors incorporé au Caire voisin. Entre le XIIIe et le XVe siècle, les mamelouks firent de l'endroit une simple décharge, bien qu'une population de quelques milliers d'habitants continuât d'y vivre par le commerce de poteries. De nos jours, Fostat fait partie du Vieux Caire. Peu de bâtiments de l'époque médiévale subsistent, mais de nombreuses fouilles archéologiques ont été entreprises. Beaucoup d'objets découverts sur le site sont exposés au Musée islamique du Caire. Fostat est par ailleurs le lieu où mourut le très célèbre Maïmonide (rabbin andalou né à Cordoue vers 1135 et mort au Vieux Caire en 1204, chassé d’Espagne par les Almohades). Des manuscrits hébraïques précieux pour l'histoire juive ont été trouvés dans une guéniza de la Synagogue de Fostat.;http://commons.wikimedia.org/wiki/Special:FilePath/Cairo,_Old_Cairo,_Convent_of_St_George,_Egypt,_Oct_2004.jpg?width=300
http://dbpedia.org/resource/Fes_el_Bali;Fès el-Bali;http://en.wikipedia.org/wiki/Fes_el_Bali;34.0611;-4.97778;Fès el-Bali est le plus vieux quartier de Fès fondé entre 789 et 808 par les Idrissides. Il renferme quelques-uns des plus beaux édifices du Maroc dont les deux monuments édifiés au IXe siècle que sont la mosquée des Andalous et la mosquée Quaraouiyine. L'immense médina de Fès a gardé ses structures médiévales. Fès el-Bali est entièrement sans voitures. Elle comprend environ 10.000 rues, en général très étroites (de 1 mètre de large, voire moins, à quelques mètres tout au plus), et elles sont, pour des raisons pratiques, sans voitures et parfois même sans motos du fait des escaliers assez fréquents. La pratique du vélo y est peu aisée pour les mêmes raisons. Avec 156 000 habitants en 2002, la médina de Fès el-Bali détient une densité de population très élevée d'environ 55.000 habitants/km². Il s’agit sans doute de la plus grande zone contiguë sans voitures dans le monde d’aujourd’hui. En comparaison, même Venise n’abrite que 55.000 habitants.;http://commons.wikimedia.org/wiki/Special:FilePath/Fes,_Old_Medina.jpg?width=300
http://dbpedia.org/resource/Gangaikonda_Cholapuram;Gangaikondacholapuram;http://en.wikipedia.org/wiki/Gangaikonda_Cholapuram;11.2093;79.4458;Gangaikondacholapuram, à 30 km de Kumbakonam et à 70 km de Tanjavur (Tamil Nadu), est une ancienne capitale de l'empire Chola construite par le roi Rajendra Ier vers 1025, pour commémorer sa victoire sur les Pala du Bengale et sur les (en). Une inscription indique que le roi Rajendra aurait ordonné aux princes vaincus au Bengale de transporter l'eau sacrée du Gange dans sa nouvelle capitale où il aurait fait bâtir un immense réservoir pour la conserver. Ce temple, sans précédent dans l'architecture de l'Inde du Sud, a été inscrit en 2004 sur la liste du patrimoine mondial au sein du bien intitulé « Grands temples vivants Chola » pour son exceptionnelle qualité architecturale et l'abondance de ses sculptures, qui participent d'un programme iconographique complexe, signe d'une réflexion élaborée sur la mythologie hindoue.;http://commons.wikimedia.org/wiki/Special:FilePath/Gangaikonda_Gopuram_5-10a.jpg?width=300
http://dbpedia.org/resource/Giralda;Giralda;http://en.wikipedia.org/wiki/Giralda;37.3862;-5.99242;La Giralda est l'ancien minaret de la grande mosquée almohade de Séville, en Andalousie. Après la reconquête de la ville (la Reconquista), la mosquée a été convertie en cathédrale et la Giralda est devenu le clocher de la cathédrale. À la suite d'un tremblement de terre survenu au XIVe siècle, qui a entraîné la destruction de la mosquée d'origine, les devis de construction de la nouvelle cathédrale Notre-Dame de Séville prévoyaient la préservation de la Giralda, qui a cependant fait l'objet de modifications en fonction du style architectural espagnol. C'est l'un des monuments les plus importants de l'architecture hispano-musulmane et la figure symbolique de Séville, à tel point qu'une règle implicite d'urbanisme de la ville interdit à tout autre bâtiment du centre de la capitale andalouse d'atteindre sa hauteur.;http://commons.wikimedia.org/wiki/Special:FilePath/Sevilla_Cathedral_-_Giralda.jpg?width=300
http://dbpedia.org/resource/Goiás,_Goiás;Goiás;http://en.wikipedia.org/wiki/Goiás,_Goiás;15.0;56.0;L'État du Goiás est l'un des 26 États du Brésil. Il est situé sur le vaste plateau central, dans la région Centre-Ouest. En 2019, l'État, qui compte 3,3 % de la population brésilienne, est responsable de 2,7 % du PIB du pays. Le climat est tropical semi-humide. La végétation est celle du Cerrado. Une partie du territoire de l'État a été utilisée pour la création de Brasilia et est devenue le District fédéral.Une autre partie, plus vaste, est devenue le Tocantins. Sa capitale est Goiânia (1 181 438 habitants). Villes principales (de plus de 100 000 habitants) : Águas Lindas de Goiás, Anápolis, Aparecida de Goiânia, Luziânia, Rio Verde, Catalão, Valparaíso de Goiás, Goiás et Trindade.;http://commons.wikimedia.org/wiki/Special:FilePath/Goias_Municip_Goias.svg?width=300
http://dbpedia.org/resource/Gokayama;Gokayama;http://en.wikipedia.org/wiki/Gokayama;36.4256;136.936;Gokayama (五箇山, lit. « la montagne aux cinq parties ») est un ancien village traditionnel du Japon dans la préfecture de Toyama, au sein de la ville de Nanto. Il est classé au patrimoine mondial de l'humanité pour son architecture rurale traditionnelle de type gasshō-zukuri. L'architecture des maisons, vieilles de plus de trois cents ans, a pu être préservée de la modernisation qu'a connue le reste du pays, de par la situation géographique du village, isolé sur le cours supérieur du fleuve Shōgawa. La région de Gokayama est composée de trois différents villages : Taira, Kamitaira et Toga. Le village de Taira est situé à Ainokura Gassho, et le village de Kamitaira à Suganuma Gassho.;http://commons.wikimedia.org/wiki/Special:FilePath/五箇山相倉合掌集落02.jpg?width=300
http://dbpedia.org/resource/Gonbad-e_Qabus_(tower);Gonbad-e Qabous (tour);http://en.wikipedia.org/wiki/Gonbad-e_Qabus_(tower);37.258;55.169;La tour de Gonbad-e Qabous (en persan : برج گنبد قابوس) est un monument funéraire de la ville de Gonbad-e Qabous, en Iran.;http://commons.wikimedia.org/wiki/Special:FilePath/Gonbad-e_Qabus.JPG?width=300
http://dbpedia.org/resource/Bolghar;Gorodichtché de Bolgar;http://en.wikipedia.org/wiki/Bolghar;54.9789;49.0564;Le Gorodichtché de Bolgar (tatar : Bolğar şähärçege, Болгар шәһәрчеге, tchouvache : Пăлхар хулашĕсем) est un ancien village fortifié, situé près de la ville de Bolgar au Tatarstan. Au Moyen Âge, Bolgar est devenue une des plus grandes villes du Khanat bulgare de la Volga, dépendant de la Horde d'or. Bolgar a été fondée par les Proto-Bulgares au Xe siècle et, en 1361, elle a été détruite par la Horde d'or, commandée par le prince . Elle a été ensuite restaurée, mais, en 1431, elle est détruite à nouveau par le voïvode , pour être ensuite abandonnée par ses habitants et n'être plus restaurée avant notre époque. À la 38e session du Comité du patrimoine mondial du 23 juin 2014, il a été décidé d'inclure le complexe historique et archéologique de Bolgar dans le Patrimoine mondial.;http://commons.wikimedia.org/wiki/Special:FilePath/Булгарское_городище_9.JPG?width=300
http://dbpedia.org/resource/Leshan_Giant_Buddha;Grand Bouddha de Leshan;http://en.wikipedia.org/wiki/Leshan_Giant_Buddha;29.5447;103.773;"Le Grand Bouddha de Leshan (chinois simplifié : 乐山大佛 ; chinois traditionnel : 樂山大佛 ; pinyin : lèshān dàfó) est une statue monumentale de Bouddha taillée dans la falaise du (凌云山, língyún shān, « la montagne qui monte dans les nuages »), sur la rive est de la rivière Min dans la région du mont Emei, au Sichuan. Édifié approximativement entre 713 et 803, il doit son existence — dit la légende — à un moine bouddhiste qui souhaitait protéger les marins empruntant le périlleux confluent des trois rivières : Dadu he (大渡河), (青衣江) et Minjiang (岷江) et prévenir les inondations de la ville de Leshan. Il se situe au sud de la province du Sichuan, en République populaire de Chine. Ce site, inscrit au patrimoine mondial de l’humanité par l’UNESCO en 1996, et premier lieu d’établissement en Chine du bouddhisme (dès le premier siècle de notre ère), est, par ses dimensions, le plus grand Bouddha du monde antérieur au XXe siècle, et la plus haute statue de Maitreya, avec ses 71 mètres de haut pour 28 mètres de large.";http://commons.wikimedia.org/wiki/Special:FilePath/Leshan_Buddha_Statue_View.JPG?width=300
http://dbpedia.org/resource/Great_Zimbabwe;Grand Zimbabwe;http://en.wikipedia.org/wiki/Great_Zimbabwe;-20.2667;30.9333;Le Grand Zimbabwe est un ensemble de ruines d'une cité médiévale d'Afrique méridionale, située à une quinzaine de kilomètres au sud de la ville de Masvingo, dans le sud du Zimbabwe. Cette cité fut, du XIIIe au XVe siècle, le centre du (en), lequel couvrait les territoires du Zimbabwe (qui tient son nom de la cité) et du Mozambique actuels. Zimbabwe, qui est une forme courte de « ziimba remabwe », est un mot shona (dialecte : le chikaranga) qui signifie « la grande maison faite de pierres ». Le site s'appelle Grand Zimbabwe par opposition à d'autres sites similaires mais plus petits appelés aujourd'hui zimbabwes au Zimbabwe et en Afrique du Sud.;http://commons.wikimedia.org/wiki/Special:FilePath/Great-Zimbabwe-2.jpg?width=300
http://dbpedia.org/resource/Grand_Place;Grand-Place de Bruxelles;http://en.wikipedia.org/wiki/Grand_Place;50.8467;4.3525;La Grand-Place, Grand Place ou Grand'Place (Grote Markt en néerlandais) est la place centrale de la ville belge de Bruxelles. Mondialement renommée pour sa richesse ornementale, elle est bordée par les maisons des corporations, l'hôtel de Ville et la Maison du Roi (Broodhuis en néerlandais). Victor Hugo, la considérait comme l'une des plus belles places du monde. Elle a été inscrite en 1998 sur la liste du patrimoine mondial de l'UNESCO. Lieu historique, elle a vu se dérouler de nombreux évènements heureux ou tragiques. Entre autres, en 1523, les premiers martyrs protestants, Henri Voes et Jean Van Eschen, y sont brûlés par l'Inquisition. Quarante ans plus tard, les comtes d'Egmont et de Hornes, qui avaient présenté des doléances auprès de Philippe II concernant sa politique aux Pays-Bas, y sont décapités. Cela déclencha le début de la révolte armée contre la domination espagnole, dont Guillaume d'Orange prit la tête. En août 1695, pendant la guerre de la Ligue d'Augsbourg, la plupart des maisons, dont certaines sont encore construites en bois, sont détruites lors du bombardement de la ville par les troupes françaises commandées par le maréchal de Villeroy. Seules la façade et la tour de l'Hôtel de Ville, qui servait de précieux repère aux artilleurs, et quelques murs en pierre furent préservés des boulets incendiaires. Les maisons entourant la place furent richement reconstruites en pierre par les différentes corporations. Parmi celles-ci, la maison de la corporation des Brasseurs abrite aujourd’hui le Musée des Brasseurs. La Révolution française ruina à nouveau la place. Les premières photos de la Grand-Place montrent une place sans statues et sans dorure. Tout a disparu au XVIIIe siècle. Les façades actuelles sont le résultat d’une grande campagne de restauration de la fin du XIXe siècle. Aucune autre ville dans ce pays n’a détruit autant de son passé (comme le voûtement de la Senne), mais aucune ville n’a jamais non plus autant investi dans la remise en valeur de sa place centrale. La raison est très simple : tout comme le courant catholique et conservateur, le courant libéral et laïque a tenté de démontrer que lui aussi avait un grand passé. C’est exactement ce que le bourgmestre Buls et les édiles bruxellois de l’époque ont voulu faire ici.[réf. nécessaire] Les façades 19e de la place actuelle ne sont pas toujours le reflet exact des constructions d’après 1695. Parfois, les restaurateurs manquent d'informations comme pour le « Roi d’Espagne ». Parfois, l’original ne correspond plus aux idées ni aux besoins du XIXe siècle. Il en est ainsi par exemple de la maison de « l’Etoile » à gauche de l’Hôtel de Ville. Le bâtiment est d’abord rasé pour permettre un élargissement de la rue. Puis, il est reconstruit avec un rez-de-chaussée en colonnade avec une galerie piétonne. La « Maison du Roi » est un pastiche du XIXe siècle. Le bâtiment ancien avait connu une histoire mouvementée et était en mauvais état. Au XVIIe siècle, l’archiduchesse Isabelle l’a fait décorer d’une dédicace à Notre-Dame de la Paix ce qui ne plait pas trop aux restaurateurs libéraux du XIXe siècle. Par conséquent, on remplace le bâtiment ancien par un nouveau où tous les éléments décoratifs religieux sont remplacés par des éléments politiques.;http://commons.wikimedia.org/wiki/Special:FilePath/Grand_place_brussels_WQ3.jpg?width=300
http://dbpedia.org/resource/Great_Barrier_Reef;Grande Barrière;http://en.wikipedia.org/wiki/Great_Barrier_Reef;-18.2833;147.7;Les récifs de la Grande Barrière (en anglais : Great Barrier Reef), appelés aussi Grande Barrière de Corail, constituent le plus grand récif corallien du monde. L'ensemble, qui s'étire sur plus de 2 300 kilomètres depuis Bundaberg jusqu'à la pointe de la péninsule du cap York, couvre une superficie de 344 400 km2. La Grande Barrière, située en mer de Corail au large du Queensland, en Australie, est composée de 2 900 récifs et 600 îles. Visible de l'espace, elle est la plus grande structure vivante biogénique (créée par des organismes vivants) au monde, construite par des milliards d'organismes minuscules, connus en tant que coraux polypes. Elle soutient une large diversité de vie marine et est inscrite sur la liste du patrimoine mondial de l'UNESCO en 1981. La chaîne de télévision CNN la labellise comme une des Sept merveilles du monde. Le Queensland National Trust la nomme comme l'une des icônes du Queensland. Une large partie du récif est protégée par le parc marin de la Grande Barrière, qui aide à limiter l'impact de l'activité humaine tels que la pêche et le tourisme. D'autres pressions environnementales sur le récif et son écosystème incluent le ruissellement, le changement climatique qui accompagne le blanchissement des coraux et le débordement de la population cyclique de l'Acanthaster planci. De 1985 à 2012, le récif avait déjà perdu plus de la moitié de sa surface corallifère et 4 grands épisodes de blanchissement (1998, 2002, 2016 et 2017) ont eu lieu, alors que la température moyenne globale n'a augmenté « que » de 1 °C selon M. Hugues, co-auteur d'un bilan publié en 2018 publiée dans Nature, « Si nous continuons avec nos émissions comme si de rien n'était, je ne crois pas que la Barrière y survivra ».;http://commons.wikimedia.org/wiki/Special:FilePath/Map_of_Great_Barrier_Reef_Demis.png?width=300
http://dbpedia.org/resource/Jameh_Mosque_of_Isfahan;Grande Mosquée d'Ispahan;http://en.wikipedia.org/wiki/Jameh_Mosque_of_Isfahan;32.6697;51.6853;La Grande Mosquée d'Ispahan, dite aussi mosquée du vendredi ou vieille mosquée, par opposition à la mosquée du Shah, est une mosquée édifiée à partir du Xe siècle dans la ville d'Ispahan. Très remaniée au cours du temps et en particulier sous les Safavides, elle est reliée à la nouvelle ville via le Grand Bazar.;http://commons.wikimedia.org/wiki/Special:FilePath/Jamé_Mosque_Esfahan_courtyard.jpg?width=300
http://dbpedia.org/resource/Divriği_Great_Mosque_and_Hospital;Grande Mosquée de Divriği;http://en.wikipedia.org/wiki/Divriği_Great_Mosque_and_Hospital;39.3713;38.1218;La Grande Mosquée de Divriği (en turc : Divriği Ulu Camii), à Divriği (province de Sivas, Turquie), fut construite en 1299. L'architecte est Hürremchah d'Ahlat, et celui qui commanda sa construction est , régnant alors sur le beylik de . Les inscriptions sur les murs incluent des louanges du sultan seldjoukide de Roum Kay Qubadh Ier. La mosquée est réputée pour la richesse de son décor extérieur : motifs géométriques et oiseaux bicéphales sculptés.;http://commons.wikimedia.org/wiki/Special:FilePath/DivrigiUluCami_(2006).jpg?width=300
http://dbpedia.org/resource/Falun_Mine;Grande montagne de cuivre de Falun;http://en.wikipedia.org/wiki/Falun_Mine;60.5989;15.6122;La grande montagne de cuivre de Falun (en suédois : Stora Kopparberget) est une ancienne mine de cuivre située à Falun, en Suède. Elle fut exploitée pendant environ un millénaire, entre le IXe siècle et sa fermeture en 1992. Au milieu du XVIIe siècle, 70 % de la production mondiale de cuivre en provenait. Le site est classé au Patrimoine mondial par l'UNESCO en 2001. Depuis la fermeture, l'activité est limitée à la production du rouge de Falun, peinture biocide recouvrant traditionnellement les édifices suédois en bois.;http://commons.wikimedia.org/wiki/Special:FilePath/Falu_koppargruva.jpg?width=300
http://dbpedia.org/resource/Giant_Wild_Goose_Pagoda;Grande pagode de l'oie sauvage;http://en.wikipedia.org/wiki/Giant_Wild_Goose_Pagoda;34.2198;108.959;"La Grande pagode de l'oie sauvage (chinois simplifié : 大雁塔 ; pinyin : Dàyàn Tǎ) est une pagode située dans la partie sud de Xi'an, dans la province chinoise du Shaanxi. Elle a été construite en 652, pendant la dynastie Tang et avait à l'origine cinq étages. Elle a été reconstruite en 704, pendant le règne de l'impératrice Wu Zetian et sa façade en briques a été restaurée pendant la dynastie Ming. Une de ses nombreuses fonction fut d'abriter les sûtras et les figurines du Bouddha rapportées d'Inde en Chine par le voyageur et traducteur bouddhiste Xuanzang.";http://commons.wikimedia.org/wiki/Special:FilePath/Giant_Wild_Goose_Pagoda.jpg?width=300
http://dbpedia.org/resource/Great_Living_Chola_Temples;Grands temples vivants Chola;http://en.wikipedia.org/wiki/Great_Living_Chola_Temples;10.7831;79.1325;"Les grands temples vivants Chola sont trois grands sanctuaires hindous construits par la dynastie Chola aux XIe et XIIe siècles et toujours en activité, classés au patrimoine mondial de l'UNESCO : 
* le temple de Brihadesvara à Tanjavûr, le premier classé en 1987 
* le temple de Rajendreshvara à Gangaikondacholapuram, classé en 2004 
* le temple d’Airavateshvara à , classé en 2004 
* Portail du monde indien 
* Portail de l’archéologie 
* Portail du patrimoine mondial";http://commons.wikimedia.org/wiki/Special:FilePath/Chola_sculpture.jpg?width=300
http://dbpedia.org/resource/Rock_Carvings_in_Tanum;Gravures rupestres de Tanum;http://en.wikipedia.org/wiki/Rock_Carvings_in_Tanum;58.7011;11.3411;Les gravures rupestres de Tanum se trouvent sur la côte occidentale de la Suède, approximativement équidistantes d’Oslo et de Göteborg, à environ 150 kilomètres au nord de Göteborg, dans la province historique de Bohuslän. Elles sont parmi les plus célèbres des gravures rupestres de Suède. Le site est inscrit sur la liste du patrimoine mondial de l’UNESCO depuis 1994.;http://commons.wikimedia.org/wiki/Special:FilePath/Tanumshede_2005_rock_carvings_5.jpg?width=300
http://dbpedia.org/resource/Chauvet_Cave;Grotte Chauvet;http://en.wikipedia.org/wiki/Chauvet_Cave;44.3875;4.41417;Initialement nommée grotte ornée de la Combe d'Arc, du nom du lieu-dit, la grotte ornée du Pont d'Arc ou grotte Chauvet-Pont d'Arc, dite plus simplement grotte Chauvet, du nom de son inventeur, est une grotte ornée paléolithique découverte en 1994 située en France dans la commune de Vallon-Pont-d'Arc, au sud de l'Ardèche. Elle fait partie d'un ensemble de grottes ornées attribuées au Paléolithique supérieur qui s'égrènent le long des gorges de l'Ardèche et parmi lesquelles figurent la grotte Chabot, le Figuier, les Deux-Ouvertures, la grotte aux Points d'Aiguèze et la grotte de la Tête-du-Lion. Le site comporte un millier de peintures et de gravures, dont 447 représentations d'animaux de 14 espèces différentes. Plusieurs datations directes par la méthode du carbone 14 sur les charbons de bois, de la datation U-Th sur les planchers de calcite, de thermoluminescence de traces de feu sur les parois ou de la datation cosmogénique par le 36Cl au niveau du porche ont donné des résultats cohérents qui indiquent que la grotte a connu deux phases d'occupation, l'une à l'Aurignacien (37 à 33 500 ans avant notre ère en ), l'autre au Gravettien (31 à 28 000 ans avant notre ère en âge non calibré). Les peintures et les gravures, réalisées pendant la première phase, comptent parmi les plus anciennes au monde. La diversité et la maîtrise des techniques (gravure, préparation des parois par raclage, dessin digité ou au fusain souvent suivi d'une estompe en écrasant la couleur avec les doigts pour obtenir des nuances diverses, détourage des contours, utilisation de techniques mixtes) dont elles témoignent ont profondément remis en cause l'idée d'un art préhistorique évoluant très lentement et de manière linéaire et ascendante. La grotte est inscrite au patrimoine mondial de l'UNESCO depuis juin 2014.;http://commons.wikimedia.org/wiki/Special:FilePath/Chauvethorses.jpg?width=300
http://dbpedia.org/resource/Cave_of_Altamira;Grotte d'Altamira;http://en.wikipedia.org/wiki/Cave_of_Altamira;43.3825;-4.12028;La grotte d’Altamira est une grotte ornée située en Espagne à Santillana del Mar, près de Santander (Cantabrie). Elle renferme l'un des ensembles picturaux les plus importants de la Préhistoire, le premier qui ait été étudié. Il date de la fin du Paléolithique supérieur, du Magdalénien. Son style artistique relève de ce que l’on appelle l'art préhistorique franco-cantabrique, caractérisé notamment par le réalisme des représentations et par ses thèmes animaliers.;http://commons.wikimedia.org/wiki/Special:FilePath/Techo_de_Altamira_(replica)-Museo_Arqueológico_Nacional.jpg?width=300
http://dbpedia.org/resource/Font-de-Gaume;Grotte de Font-de-Gaume;http://en.wikipedia.org/wiki/Font-de-Gaume;44.9369;1.02667;La grotte de Font-de-Gaume est une grotte ornée française située dans l'ancienne commune des Eyzies-de-Tayac (commune nouvelle des Eyzies), dans le département de la Dordogne. Ses parois comptent plus de 200 gravures et peintures magdaléniennes. La grotte de Font-de-Gaume est parmi les dernières grottes ornées majeures de France présentant des œuvres polychromes, qui soient ouvertes au public. Les œuvres sont comparables par leur richesse à celles d'Arcy-sur-Cure (plus ancien art pariétal connu encore accessible au public), d'Altamira ou de Lascaux, même si leur état de conservation est nettement moindre. Elle est l'un des quinze « sites préhistoriques et grottes ornées de la vallée de la Vézère » inscrits au patrimoine mondial de l'UNESCO depuis 1979.;http://commons.wikimedia.org/wiki/Special:FilePath/Font_de_gaume_2007_ago_P8170279.JPG?width=300
http://dbpedia.org/resource/Gombasek_Cave;Grotte de Gombasek;http://en.wikipedia.org/wiki/Gombasek_Cave;48.5628;20.4665;La grotte de Gombasek (slovaque : Gombasecká jaskyňa) est une grotte située dans la localité de Krásnohorská Dlhá Lúka en Slovaquie. Elle a une longueur de 1 525 m dont 300 m sont depuis 1955 visitable.;http://commons.wikimedia.org/wiki/Special:FilePath/Jaskinia_Gombasecka_1.jpg?width=300
http://dbpedia.org/resource/Jasovská_Cave;Grotte de Jasov;http://en.wikipedia.org/wiki/Jasovská_Cave;48.6789;20.9709;La grotte de Jasov (slovaque : Jasovská jaskyňa) est une grotte située dans la localité de Jasov en Slovaquie. Elle a une longueur de 2 811 m dont 550 m sont visitables. C'est la plus ancienne grotte accessible au public de Slovaquie. Les moines du monastère voisin du site la faisaient déjà visiter en 1846.;http://commons.wikimedia.org/wiki/Special:FilePath/JasovskaJaskyna2.jpg?width=300
http://dbpedia.org/resource/Lascaux;Grotte de Lascaux;http://en.wikipedia.org/wiki/Lascaux;45.0536;1.17;La grotte de Lascaux, située sur la commune de Montignac-Lascaux, dans le département français de la Dordogne en région Nouvelle-Aquitaine, dans la vallée de la Vézère, est l'une des plus importantes grottes ornées du Paléolithique supérieur par le nombre et la qualité esthétique de ses œuvres. Elle est parfois surnommée « la chapelle Sixtine de l'art pariétal », selon une expression attribuée à Henri Breuil, qui la nomme également « Versailles de la Préhistoire » ou « Altamira française ». Les peintures et les gravures qu'elle renferme n’ont pas pu faire l’objet de datations directes précises : leur âge est estimé entre environ 19 000 et 17 000 ans à partir de datations et d’études réalisées sur les objets découverts dans la grotte. La plupart des préhistoriens les attribuent au Magdalénien ancien, sauf quelques-uns qui penchent plutôt pour le Solutréen qui le précède, voire pour le Gravettien. Une étude de 2019 révèle que des mesures effectuées sur de nombreux fragments d'os éparpillés dans la grotte indiqueraient que ceux-ci dateraient de 21 000 à 21 500 ans cal AP, ce qui correspond à la transition du Badegoulien au Magdalénien.;http://commons.wikimedia.org/wiki/Special:FilePath/Lascaux_painting.jpg?width=300
http://dbpedia.org/resource/Rouffignac_Cave;Grotte de Rouffignac;http://en.wikipedia.org/wiki/Rouffignac_Cave;45.0089;0.9875;La grotte de Rouffignac est une grotte ornée située au cœur du Périgord, sur la commune de Rouffignac-Saint-Cernin-de-Reilhac, entre Bergerac et Sarlat, dans le département de la Dordogne (France). Le site abrite plus de 250 gravures ainsi que des dessins au trait datant du Paléolithique supérieur (Magdalénien, plus de 13 000 ans).;http://commons.wikimedia.org/wiki/Special:FilePath/Grotte_de_Rouffignac_-_Entrée_-_20090924.jpg?width=300
http://dbpedia.org/resource/Seokguram;Grotte de Seokguram;http://en.wikipedia.org/wiki/Seokguram;35.795;129.349;La grotte de Seokguram est un ermitage du complexe constitué autour du temple Bulguksa, à quatre kilomètres à l'est de ce temple. Elle se situe à 750 m d'altitude sur le mont à Gyeongju en Corée du Sud. Elle est également proche de la côte est de la Corée, sur la mer du Japon. En 1962, la grotte est désignée 24e trésor national, et en 1995 est inscrite sur la liste du patrimoine mondial de l'UNESCO conjointement avec le temple Bulguksa.;http://commons.wikimedia.org/wiki/Special:FilePath/Seokguram_Buddha.JPG?width=300
http://dbpedia.org/resource/Tito_Bustillo_Cave;Grotte de Tito Bustillo;http://en.wikipedia.org/wiki/Tito_Bustillo_Cave;43.4607;-5.0677;La grotte de Tito Bustillo, aussi appelée grotte Ramu (asturien: cueva del Pozu'l Ramu), est une grotte préhistorique située dans la petite ville de Ribadesella, dans la communauté autonome des Asturies, en Espagne. Elle a été occupée par des Néandertaliens au début du Paléolithique supérieur, puis par Homo sapiens. Elle abrite des peintures pariétales parmi les plus anciennes connues en Europe. Elle a aussi livré des harpons en os et une sculpture de tête de chèvre en bois de cerf.;http://commons.wikimedia.org/wiki/Special:FilePath/Teverga_06.jpg?width=300
